geo,id,mask,millis,BLUE,COASTAL,GREEN,NDVI,NIR,RED,SWIR1,SWIR2,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,2_T45RTJ_20220807T044913,1.0,1659847753000,0.022776115485564304,0.013955118110236222,0.06325459317585302,0.5546700292609743,0.16439658792650919,0.04622204724409449,0.05962309711286089,0.02996062992125985,5,0,5,1079.757936006434,0.0,1079.757936006434,20220807T044913,435,2022-08-07 04:49:13,2022-08-07
,1_T44RRP_20220808T045659,0.0,1659934619000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220808T045659,435,2022-08-08 04:56:59,2022-08-08
,1_T45RTJ_20220808T045659,0.0,1659934619000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220808T045659,435,2022-08-08 04:56:59,2022-08-08
,1_T44RRP_20220810T044711,0.0,1660106831000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220810T044711,435,2022-08-10 04:47:11,2022-08-10
,1_T45RTJ_20220810T044711,0.0,1660106831000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220810T044711,435,2022-08-10 04:47:11,2022-08-10
,1_T44RRP_20220813T045711,0.0,1660366631000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220813T045711,435,2022-08-13 04:57:11,2022-08-13
,1_T45RTJ_20220813T045711,0.0,1660366631000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220813T045711,435,2022-08-13 04:57:11,2022-08-13
,1_T44RRP_20220815T044659,1.0,1660538819000,0.019026246719160107,0.01568188976377953,0.05843569553805775,0.8031515108797056,0.2962325459317585,0.03233648293963255,0.13666246719160105,0.05886062992125985,4,0,4,1090.6892989813111,0.0,1090.6892989813111,20220815T044659,435,2022-08-15 04:46:59,2022-08-15
,1_T45RTJ_20220815T044659,1.0,1660538819000,0.020011548556430447,0.01565826771653543,0.058783464566929136,0.8144116685584505,0.32010551181102365,0.03278608923884514,0.14536010498687668,0.061875590551181095,5,0,5,1079.757936006434,0.0,1079.757936006434,20220815T044659,435,2022-08-15 04:46:59,2022-08-15
,2_T44RRP_20220815T044856,0.0,1660538936000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220815T044856,435,2022-08-15 04:48:56,2022-08-15
,2_T45RTJ_20220815T044856,0.0,1660538936000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220815T044856,435,2022-08-15 04:48:56,2022-08-15
,1_T44RRP_20220818T045659,0.0,1660798619000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220818T045659,435,2022-08-18 04:56:59,2022-08-18
,1_T45RTJ_20220818T045659,0.0,1660798619000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220818T045659,435,2022-08-18 04:56:59,2022-08-18
,1_T45RTJ_20220820T044711,0.0,1660970831000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220820T044711,435,2022-08-20 04:47:11,2022-08-20
,2_T44RRP_20220823T044917,0.0,1661230157000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220823T044917,435,2022-08-23 04:49:17,2022-08-23
,2_T45RTJ_20220823T044917,0.0,1661230157000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220823T044917,435,2022-08-23 04:49:17,2022-08-23
,1_T44RRP_20220823T045711,0.0,1661230631000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220823T045711,435,2022-08-23 04:57:11,2022-08-23
,1_T45RTJ_20220823T045711,0.0,1661230631000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220823T045711,435,2022-08-23 04:57:11,2022-08-23
,1_T44RRP_20220825T044659,1.0,1661402819000,0.014417060367454068,0.01247217847769029,0.04946640419947507,0.8599696775289539,0.3395868766404199,0.025560892388451443,0.14697585301837274,0.06191049868766404,4,0,4,1090.6892989813111,0.0,1090.6892989813111,20220825T044659,435,2022-08-25 04:46:59,2022-08-25
,1_T45RTJ_20220825T044659,1.0,1661402819000,0.013909711286089237,0.012640944881889767,0.047769553805774294,0.8624410582598805,0.3397690288713911,0.025091076115485562,0.14683963254593177,0.06296115485564306,5,0,5,1079.757936006434,0.0,1079.757936006434,20220825T044659,435,2022-08-25 04:46:59,2022-08-25
,1_T44RRP_20220830T044711,0.0,1661834831000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220830T044711,435,2022-08-30 04:47:11,2022-08-30
,1_T45RTJ_20220830T044711,0.0,1661834831000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220830T044711,435,2022-08-30 04:47:11,2022-08-30
,2_T44RRP_20220831T044858,0.0,1661921338000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220831T044858,435,2022-08-31 04:48:58,2022-08-31
,2_T45RTJ_20220831T044858,0.0,1661921338000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220831T044858,435,2022-08-31 04:48:58,2022-08-31
,1_T44RRP_20220902T045711,0.0,1662094631000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220902T045711,435,2022-09-02 04:57:11,2022-09-02
,1_T45RTJ_20220902T045711,0.0,1662094631000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220902T045711,435,2022-09-02 04:57:11,2022-09-02
,1_T44RRP_20220904T044659,0.0,1662266819000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220904T044659,435,2022-09-04 04:46:59,2022-09-04
,1_T45RTJ_20220904T044659,0.0,1662266819000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220904T044659,435,2022-09-04 04:46:59,2022-09-04
,1_T44RRP_20220907T045659,0.0,1662526619000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220907T045659,435,2022-09-07 04:56:59,2022-09-07
,1_T45RTJ_20220907T045659,0.0,1662526619000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220907T045659,435,2022-09-07 04:56:59,2022-09-07
,2_T44RRP_20220908T044919,0.0,1662612559000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220908T044919,435,2022-09-08 04:49:19,2022-09-08
,2_T45RTJ_20220908T044919,0.0,1662612559000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220908T044919,435,2022-09-08 04:49:19,2022-09-08
,1_T44RRP_20220909T044711,0.9580052493438321,1662698831000,0.01980931506849315,0.015311506849315069,0.047406849315068486,0.7825902897888851,0.29333890410958896,0.03574904109589041,0.13921945205479452,0.06756027397260272,4,1,3,1090.6892989813111,295.54172506893383,795.1475739123773,20220909T044711,435,2022-09-09 04:47:11,2022-09-09
,1_T45RTJ_20220909T044711,0.06299212598425197,1662698831000,0.019200000000000002,0.0151,0.0476,0.7840290381125227,0.2949,0.0357,0.1409,0.0679,5,3,2,1079.757936006434,846.8689223345588,232.88901367187503,20220909T044711,435,2022-09-09 04:47:11,2022-09-09
,1_T44RRP_20220912T045711,0.0,1662958631000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220912T045711,435,2022-09-12 04:57:11,2022-09-12
,1_T45RTJ_20220912T045711,0.0,1662958631000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220912T045711,435,2022-09-12 04:57:11,2022-09-12
,1_T44RRP_20220917T045659,0.0,1663390619000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220917T045659,435,2022-09-17 04:56:59,2022-09-17
,1_T45RTJ_20220917T045659,0.0,1663390619000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220917T045659,435,2022-09-17 04:56:59,2022-09-17
,1_T44RRP_20220919T044711,0.0,1663562831000,,,,,,,,,4,4,0,1090.6892989813111,1090.6892989813111,0.0,20220919T044711,435,2022-09-19 04:47:11,2022-09-19
,1_T45RTJ_20220919T044711,0.0,1663562831000,,,,,,,,,5,5,0,1079.757936006434,1079.757936006434,0.0,20220919T044711,435,2022-09-19 04:47:11,2022-09-19
,1_T44RRP_20220922T045701,1.0,1663822621000,0.013163779527559054,0.008864041994750656,0.04009448818897638,0.857422780641154,0.32909580052493437,0.02521916010498688,0.12310052493438321,0.04973070866141733,4,0,4,1090.6892989813111,0.0,1090.6892989813111,20220922T045701,435,2022-09-22 04:57:01,2022-09-22
